unit,cycle,rul,health_score,health_grade,anomaly_label,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,sensor_2_norm,sensor_3_norm,sensor_4_norm,sensor_6_norm,sensor_7_norm,sensor_8_norm,sensor_9_norm,sensor_11_norm,sensor_12_norm,sensor_13_norm,sensor_14_norm,sensor_15_norm,sensor_17_norm,sensor_20_norm,sensor_21_norm,op_setting_1_norm,op_setting_2_norm
1,77,115,31.86,预警,0,0.0022,0.0004,642.55,1586.3,1400.97,21.61,554.61,2388.06,9046.44,47.41,521.6,2388.08,8135.25,8.453,393,38.99,23.275,0.403614,0.332679,0.316003,1.0,0.766506,0.242424,0.110877,0.333333,0.620469,0.294118,0.182217,0.492882,0.416667,0.658915,0.525822,0.626437,0.833333
1,78,114,31.58,预警,0,0.004,0.0002,641.99,1580.76,1404.1,21.61,553.47,2388.08,9042.37,47.4,522.28,2388.16,8133.91,8.3793,392,38.88,23.3486,0.23494,0.211903,0.368839,1.0,0.582931,0.272727,0.092614,0.327381,0.765458,0.411765,0.175302,0.209311,0.333333,0.573643,0.627451,0.729885,0.666667
1,79,113,31.3,预警,0,0.0022,-0.0002,642.12,1582.46,1403.93,21.61,553.77,2388.04,9047.86,47.35,521.85,2388.13,8135.4,8.4132,394,38.9,23.3121,0.274096,0.248964,0.365969,1.0,0.63124,0.212121,0.117248,0.297619,0.673774,0.367647,0.182991,0.339746,0.5,0.589147,0.577051,0.626437,0.333333
1,80,112,31.02,预警,0,-0.0002,-0.0004,641.94,1591.96,1393.58,21.61,553.91,2388.06,9043.67,47.64,521.52,2388.1,8134.66,8.4235,392,38.89,23.3613,0.21988,0.456072,0.191256,1.0,0.653784,0.242424,0.098447,0.470238,0.603412,0.323529,0.179172,0.379377,0.333333,0.581395,0.644988,0.488506,0.166667
1,81,111,30.75,预警,0,-0.0018,-0.0004,642.73,1584.82,1402.04,21.61,553.88,2388.1,9045.31,47.43,521.66,2388.05,8128.87,8.4247,392,38.77,23.373,0.457831,0.300414,0.334065,1.0,0.648953,0.30303,0.105806,0.345238,0.633262,0.25,0.149293,0.383994,0.333333,0.488372,0.661143,0.396552,0.166667
1,82,110,30.47,预警,0,-0.0012,0.0001,642.04,1589.07,1399.17,21.61,554.18,2388.1,9048.22,47.25,521.95,2388.03,8134.04,8.3986,393,38.89,23.2713,0.25,0.393067,0.285618,1.0,0.697262,0.30303,0.118864,0.238095,0.695096,0.220588,0.175973,0.283571,0.416667,0.581395,0.520713,0.431034,0.583333
1,83,109,30.19,预警,0,0.0004,0.0005,642.66,1588.05,1406.38,21.61,553.49,2388.08,9049.08,47.22,521.93,2388.05,8131.32,8.4128,391,38.8,23.3274,0.436747,0.370831,0.407326,1.0,0.586151,0.272727,0.122723,0.220238,0.690832,0.25,0.161936,0.338207,0.25,0.511628,0.598177,0.522989,0.916667
1,84,108,29.92,预警,0,0.0005,0.0002,642.64,1585.52,1406.6,21.61,553.91,2388.05,9050.47,47.38,521.54,2388.06,8131.54,8.4139,392,38.73,23.2653,0.430723,0.315675,0.41104,1.0,0.653784,0.227273,0.12896,0.315476,0.607676,0.264706,0.163072,0.342439,0.333333,0.457364,0.512428,0.528736,0.666667
1,85,107,29.64,预警,0,0.0025,0.0003,642.28,1590.12,1405.96,21.61,554.4,2388.01,9056.08,47.36,522.3,2388.05,8135.31,8.4499,392,39.01,23.284,0.322289,0.415958,0.400236,1.0,0.732689,0.166667,0.154133,0.303571,0.769723,0.25,0.182527,0.480954,0.333333,0.674419,0.538249,0.643678,0.75
1,86,106,29.36,预警,0,-0.0012,0.0004,641.84,1588.8,1403.56,21.61,553.69,2388.1,9047.26,47.38,521.82,2388.09,8130.06,8.4173,394,38.94,23.3945,0.189759,0.387181,0.359723,1.0,0.618357,0.30303,0.114556,0.315476,0.667377,0.308824,0.155434,0.355521,0.5,0.620155,0.690831,0.431034,0.833333
1,87,105,29.09,预警,0,0.0,-0.0004,642.33,1586.69,1413.1,21.61,554.1,2388.14,9050.52,47.34,521.43,2388.06,8130.41,8.4326,391,38.88,23.3402,0.337349,0.341182,0.520763,1.0,0.68438,0.363636,0.129184,0.291667,0.584222,0.264706,0.15724,0.41439,0.25,0.573643,0.615852,0.5,0.166667
1,88,104,28.81,预警,0,0.0029,0.0003,641.96,1581.29,1406.09,21.61,554.48,2388.07,9046.73,47.46,522.2,2388.04,8131.47,8.4586,392,38.9,23.3086,0.225904,0.223458,0.402431,1.0,0.745572,0.257576,0.112178,0.363095,0.748401,0.235294,0.16271,0.514429,0.333333,0.589147,0.572218,0.666667,0.75
1,89,103,28.53,预警,0,0.0008,-0.0001,642.24,1584.73,1402.22,21.61,553.91,2388.05,9055.24,47.46,521.55,2388.08,8135.15,8.4489,392,38.95,23.3288,0.310241,0.298452,0.337103,1.0,0.653784,0.227273,0.150363,0.363095,0.609808,0.294118,0.181701,0.477107,0.333333,0.627907,0.60011,0.545977,0.416667
1,90,102,28.25,预警,0,0.0017,-0.0001,642.67,1584.38,1412.93,21.61,552.88,2388.1,9051.27,47.32,521.49,2388.09,8129.72,8.3961,391,38.98,23.4712,0.439759,0.290822,0.517893,1.0,0.487923,0.30303,0.13255,0.279762,0.597015,0.308824,0.153679,0.273952,0.25,0.651163,0.796741,0.597701,0.416667
1,91,101,27.98,预警,0,0.0025,-0.0004,641.98,1584.84,1404.76,21.61,553.54,2388.04,9050.72,47.32,521.55,2388.1,8134.4,8.3949,394,39.11,23.3842,0.231928,0.30085,0.37998,1.0,0.594203,0.212121,0.130082,0.279762,0.609808,0.323529,0.177831,0.269334,0.5,0.751938,0.676609,0.643678,0.166667
1,92,100,27.7,预警,0,0.001,-0.0002,642.89,1590.03,1400.77,21.61,553.81,2388.14,9048.36,47.45,521.91,2388.05,8131.39,8.3982,392,38.99,23.3522,0.506024,0.413996,0.312627,1.0,0.637681,0.363636,0.119492,0.357143,0.686567,0.25,0.162297,0.282032,0.333333,0.658915,0.632422,0.557471,0.333333
1,93,99,27.42,预警,0,0.0032,0.0002,642.85,1593.74,1408.48,21.61,554.07,2388.07,9047.87,47.46,521.43,2388.08,8133.15,8.421,392,38.86,23.2477,0.493976,0.494877,0.442775,1.0,0.679549,0.257576,0.117293,0.363095,0.584222,0.294118,0.17138,0.369758,0.333333,0.55814,0.488125,0.683908,0.666667
1,94,98,27.15,预警,0,-0.0021,0.0002,642.45,1583.27,1404.94,21.61,553.86,2388.15,9045.83,47.48,521.61,2388.07,8132.4,8.4524,393,38.85,23.3758,0.373494,0.266623,0.383018,1.0,0.645733,0.378788,0.10814,0.375,0.622601,0.279412,0.16751,0.490573,0.416667,0.550388,0.66501,0.37931,0.666667
1,95,97,26.87,预警,0,0.0019,0.0003,642.86,1577.6,1410.1,21.61,553.91,2388.02,9048.85,47.38,521.92,2388.02,8131.63,8.4575,394,38.76,23.3269,0.496988,0.143013,0.470122,1.0,0.653784,0.181818,0.121691,0.315476,0.688699,0.205882,0.163536,0.510196,0.5,0.48062,0.597487,0.609195,0.75
1,96,96,26.59,预警,0,-0.0034,0.0001,642.19,1584.07,1395.16,21.61,553.34,2388.07,9048.71,47.39,521.66,2388.06,8130.69,8.4311,392,38.88,23.3255,0.295181,0.284064,0.217927,1.0,0.561997,0.257576,0.121063,0.321429,0.633262,0.264706,0.158685,0.408619,0.333333,0.573643,0.595554,0.304598,0.583333
1,97,95,26.32,预警,0,0.0035,-0.0003,642.07,1595.77,1407.81,21.61,553.4,2388.09,9046.1,47.46,521.67,2388.06,8128.74,8.4105,392,39.01,23.2963,0.259036,0.539132,0.431465,1.0,0.571659,0.287879,0.109351,0.363095,0.635394,0.264706,0.148622,0.329357,0.333333,0.674419,0.555233,0.701149,0.25
1,98,94,26.04,预警,0,0.0006,0.0004,642.0,1591.11,1404.56,21.61,552.75,2388.06,9045.49,47.37,522.31,2388.06,8127.89,8.4012,391,38.96,23.2554,0.237952,0.437541,0.376604,1.0,0.466989,0.242424,0.106614,0.309524,0.771855,0.264706,0.144236,0.293574,0.25,0.635659,0.498757,0.534483,0.833333
1,99,93,25.76,预警,0,-0.0005,-0.0,642.46,1592.73,1406.13,21.61,553.76,2388.08,9045.14,47.4,521.42,2388.1,8131.77,8.4481,393,38.82,23.2323,0.376506,0.472858,0.403106,1.0,0.62963,0.272727,0.105044,0.327381,0.58209,0.323529,0.164258,0.474028,0.416667,0.527132,0.46686,0.471264,0.5
1,100,92,25.48,预警,0,-0.0021,-0.0003,642.22,1589.63,1411.35,21.61,554.22,2388.07,9045.72,47.64,521.55,2388.08,8132.49,8.4241,392,38.93,23.409,0.304217,0.405276,0.491222,1.0,0.703704,0.257576,0.107646,0.470238,0.609808,0.294118,0.167974,0.381685,0.333333,0.612403,0.710853,0.37931,0.25
1,101,91,25.21,预警,0,0.0012,0.0003,642.75,1584.18,1403.41,21.61,553.37,2388.06,9052.3,47.62,521.89,2388.08,8125.97,8.4353,391,38.75,23.4149,0.463855,0.286462,0.357191,1.0,0.566828,0.242424,0.137171,0.458333,0.682303,0.294118,0.134328,0.424779,0.25,0.472868,0.719,0.568966,0.75
1,102,90,24.93,严重,1,0.0017,0.0005,642.85,1589.11,1403.42,21.61,553.42,2388.15,9051.36,47.49,521.38,2388.05,8130.4,8.4561,393,38.94,23.3653,0.493976,0.393939,0.35736,1.0,0.574879,0.378788,0.132953,0.380952,0.573561,0.25,0.157189,0.50481,0.416667,0.620155,0.650511,0.597701,0.916667
1,103,89,24.65,严重,1,-0.0013,0.0001,642.21,1581.27,1403.21,21.61,553.64,2388.09,9053.28,47.57,521.41,2388.1,8124.4,8.4263,392,38.69,23.4289,0.301205,0.223022,0.353815,1.0,0.610306,0.287879,0.141569,0.428571,0.579957,0.323529,0.126226,0.39015,0.333333,0.426357,0.738332,0.425287,0.583333
1,104,88,24.38,严重,1,-0.0001,0.0001,642.29,1590.63,1406.25,21.61,553.66,2388.08,9044.73,47.34,522.38,2388.09,8131.89,8.4021,392,38.96,23.3393,0.325301,0.427077,0.405132,1.0,0.613527,0.272727,0.103204,0.291667,0.78678,0.308824,0.164878,0.297037,0.333333,0.635659,0.614609,0.494253,0.583333
1,105,87,24.1,严重,1,0.0024,0.0004,642.01,1588.28,1403.22,21.61,553.11,2388.09,9048.36,47.31,521.81,2388.08,8134.01,8.4326,393,38.77,23.3857,0.240964,0.375845,0.353984,1.0,0.52496,0.287879,0.119492,0.27381,0.665245,0.294118,0.175818,0.41439,0.416667,0.488372,0.67868,0.637931,0.833333
1,106,86,23.82,严重,1,0.0,0.0001,642.68,1589.05,1404.45,21.61,553.6,2388.08,9049.82,47.44,521.51,2388.09,8126.38,8.4664,392,39.08,23.4148,0.442771,0.392631,0.374747,1.0,0.603865,0.272727,0.126043,0.35119,0.601279,0.308824,0.136443,0.54444,0.333333,0.728682,0.718862,0.5,0.583333
1,107,85,23.55,严重,1,-0.0012,-0.0001,642.53,1595.13,1407.73,21.61,553.74,2388.07,9048.68,47.35,521.75,2388.07,8132.4,8.4241,396,39.01,23.4086,0.39759,0.52518,0.430115,1.0,0.626409,0.257576,0.120928,0.297619,0.652452,0.279412,0.16751,0.381685,0.666667,0.674419,0.710301,0.431034,0.416667
1,108,84,23.27,严重,1,0.0008,0.0001,643.49,1585.91,1399.47,21.61,554.43,2388.14,9047.03,47.61,521.52,2388.03,8131.52,8.4133,393,38.75,23.3032,0.686747,0.324177,0.290682,1.0,0.73752,0.363636,0.113524,0.452381,0.603412,0.220588,0.162968,0.340131,0.416667,0.472868,0.564761,0.545977,0.583333
1,109,83,22.99,严重,1,-0.0011,-0.0003,642.49,1586.45,1409.1,21.61,553.59,2388.1,9051.13,47.58,521.62,2388.11,8130.97,8.3757,394,39.05,23.3561,0.385542,0.335949,0.453241,1.0,0.602254,0.30303,0.131921,0.434524,0.624733,0.338235,0.16013,0.19546,0.5,0.705426,0.637807,0.436782,0.25
1,110,82,22.71,严重,1,-0.0,0.0004,642.55,1590.01,1401.27,21.61,554.08,2388.13,9051.4,47.55,522.01,2388.12,8127.16,8.4638,393,39.06,23.2951,0.403614,0.41356,0.321067,1.0,0.681159,0.348485,0.133133,0.416667,0.707889,0.352941,0.140469,0.534436,0.416667,0.713178,0.553576,0.5,0.833333
1,111,81,22.44,严重,1,0.0008,0.0004,642.67,1584.38,1408.11,21.61,553.49,2388.12,9051.64,47.62,521.53,2388.14,8132.4,8.4447,392,38.92,23.2135,0.439759,0.290822,0.436529,1.0,0.586151,0.333333,0.13421,0.458333,0.605544,0.382353,0.16751,0.460947,0.333333,0.604651,0.4409,0.545977,0.833333
1,112,80,22.16,严重,1,0.0005,0.0003,642.66,1586.46,1401.84,21.61,553.19,2388.06,9051.28,47.22,521.9,2388.08,8131.52,8.4445,394,38.84,23.3207,0.436747,0.336167,0.330689,1.0,0.537842,0.242424,0.132594,0.220238,0.684435,0.294118,0.162968,0.460177,0.5,0.542636,0.588926,0.528736,0.75
1,113,79,21.88,严重,1,0.0007,0.0001,642.68,1590.85,1406.59,21.61,552.91,2388.1,9053.15,47.46,521.75,2388.16,8129.32,8.458,393,38.9,23.3101,0.442771,0.431873,0.410871,1.0,0.492754,0.30303,0.140985,0.363095,0.652452,0.411765,0.151615,0.51212,0.416667,0.589147,0.574289,0.54023,0.583333
1,114,78,21.61,严重,1,0.0003,0.0004,642.31,1588.42,1402.97,21.61,554.29,2388.07,9046.58,47.58,521.68,2388.15,8132.36,8.429,394,38.89,23.3754,0.331325,0.378897,0.349764,1.0,0.714976,0.257576,0.111505,0.434524,0.637527,0.397059,0.167303,0.400539,0.5,0.581395,0.664457,0.517241,0.833333
1,115,77,21.33,严重,1,-0.0017,0.0005,642.66,1594.84,1406.6,21.61,554.13,2388.11,9050.37,47.43,521.36,2388.12,8127.6,8.4345,393,38.93,23.3022,0.436747,0.518858,0.41104,1.0,0.689211,0.318182,0.128511,0.345238,0.569296,0.352941,0.142739,0.421701,0.416667,0.612403,0.56338,0.402299,0.916667
1,116,76,21.05,严重,1,-0.002,-0.0003,642.64,1580.31,1401.99,21.61,554.4,2388.08,9049.71,47.43,521.6,2388.05,8134.46,8.4059,394,39.03,23.3512,0.430723,0.202093,0.333221,1.0,0.732689,0.272727,0.12555,0.345238,0.620469,0.25,0.17814,0.311658,0.5,0.689922,0.631041,0.385057,0.25
1,117,75,20.78,严重,1,0.0005,0.0004,642.38,1589.77,1409.35,21.61,554.59,2388.1,9049.61,47.52,521.22,2388.1,8126.12,8.4256,391,38.73,23.1766,0.35241,0.408328,0.457461,1.0,0.763285,0.30303,0.125101,0.39881,0.539446,0.323529,0.135102,0.387457,0.25,0.457364,0.389948,0.528736,0.833333
1,118,74,20.5,严重,1,-0.0006,-0.0004,642.34,1585.67,1409.34,21.61,554.25,2388.1,9051.12,47.55,521.31,2388.12,8135.21,8.4197,393,38.88,23.2966,0.340361,0.318945,0.457292,1.0,0.708535,0.30303,0.131877,0.416667,0.558635,0.352941,0.182011,0.364756,0.416667,0.573643,0.555648,0.465517,0.166667
1,119,73,20.22,严重,1,0.0013,0.0005,642.67,1596.8,1404.46,21.61,553.77,2388.1,9045.89,47.55,521.46,2388.09,8123.85,8.4194,394,39.01,23.3188,0.439759,0.561587,0.374916,1.0,0.63124,0.30303,0.108409,0.416667,0.590618,0.308824,0.123387,0.363601,0.5,0.674419,0.586302,0.574713,0.916667
1,120,72,19.94,严重,1,-0.0024,0.0005,642.81,1593.78,1407.68,21.61,553.66,2388.1,9048.72,47.6,521.34,2388.1,8125.57,8.4029,393,38.81,23.3061,0.481928,0.495749,0.429271,1.0,0.613527,0.30303,0.121107,0.446429,0.565032,0.323529,0.132263,0.300115,0.416667,0.51938,0.568766,0.362069,0.916667
1,121,71,19.67,严重,1,-0.0033,0.0004,642.63,1593.56,1411.9,21.61,553.7,2388.07,9040.97,47.44,521.3,2388.04,8133.94,8.4263,394,38.63,23.422,0.427711,0.490953,0.500506,1.0,0.619968,0.257576,0.086332,0.35119,0.556503,0.235294,0.175457,0.39015,0.5,0.379845,0.728804,0.310345,0.833333
1,122,70,19.39,严重,1,0.0026,-0.0001,643.3,1593.68,1413.97,21.61,553.43,2388.15,9042.39,47.6,520.92,2388.12,8131.81,8.4256,393,38.86,23.2793,0.629518,0.493569,0.535449,1.0,0.57649,0.378788,0.092704,0.446429,0.47548,0.352941,0.164465,0.387457,0.416667,0.55814,0.531759,0.649425,0.416667
1,123,69,19.11,严重,1,0.0016,-0.0002,643.39,1586.66,1403.04,21.61,552.64,2388.12,9049.44,47.41,521.6,2388.17,8129.72,8.4396,392,38.9,23.292,0.656627,0.340528,0.350945,1.0,0.449275,0.333333,0.124338,0.333333,0.620469,0.426471,0.153679,0.441324,0.333333,0.589147,0.549296,0.591954,0.333333
1,124,68,18.84,严重,1,0.0025,0.0002,642.48,1587.14,1402.28,21.61,552.26,2388.13,9053.03,47.55,521.4,2388.13,8133.82,8.4416,393,38.8,23.2341,0.38253,0.350992,0.338116,1.0,0.388084,0.348485,0.140447,0.416667,0.577825,0.367647,0.174837,0.449019,0.416667,0.511628,0.469345,0.643678,0.666667
1,125,67,18.56,严重,1,-0.0004,0.0005,642.96,1585.47,1406.42,21.61,552.44,2388.13,9046.16,47.63,521.57,2388.11,8126.33,8.4079,394,38.68,23.3039,0.527108,0.314585,0.408001,1.0,0.417069,0.348485,0.10962,0.464286,0.614072,0.338235,0.136185,0.319354,0.5,0.418605,0.565728,0.477011,0.916667
1,126,66,18.28,严重,1,0.0016,0.0001,642.49,1582.64,1418.5,21.61,553.72,2388.05,9049.11,47.49,521.35,2388.08,8130.94,8.4378,392,38.85,23.2289,0.385542,0.252889,0.611918,1.0,0.623188,0.227273,0.122857,0.380952,0.567164,0.294118,0.159975,0.434398,0.333333,0.550388,0.462165,0.591954,0.583333
1,127,65,18.01,严重,1,-0.001,0.0002,642.99,1586.9,1399.49,21.61,553.81,2388.09,9047.9,47.63,521.34,2388.1,8133.0,8.4626,393,38.91,23.2772,0.536145,0.34576,0.29102,1.0,0.637681,0.287879,0.117428,0.464286,0.565032,0.323529,0.170606,0.529819,0.416667,0.596899,0.528859,0.442529,0.666667
1,128,64,17.73,严重,1,-0.0006,0.0003,642.47,1593.87,1407.06,21.61,552.74,2388.13,9056.59,47.62,521.96,2388.16,8132.08,8.4413,393,38.85,23.2641,0.379518,0.497711,0.418805,1.0,0.465378,0.348485,0.156421,0.458333,0.697228,0.411765,0.165858,0.447865,0.416667,0.550388,0.510771,0.465517,0.75
1,129,63,17.45,严重,1,-0.0033,0.0003,642.41,1591.33,1408.42,21.61,552.42,2388.09,9046.08,47.61,522.02,2388.13,8127.33,8.4681,393,38.84,23.2656,0.361446,0.442337,0.441762,1.0,0.413849,0.287879,0.109261,0.452381,0.710021,0.367647,0.141346,0.550981,0.416667,0.542636,0.512842,0.310345,0.75
1,130,62,17.17,严重,1,-0.0007,0.0002,642.7,1585.9,1412.25,21.61,552.66,2388.13,9042.97,47.46,521.49,2388.07,8125.29,8.3938,394,38.71,23.3461,0.448795,0.323959,0.506415,1.0,0.452496,0.348485,0.095306,0.363095,0.597015,0.279412,0.130818,0.265102,0.5,0.44186,0.623999,0.45977,0.666667
1,131,61,16.9,严重,1,0.0002,-0.0001,643.01,1585.78,1413.25,21.61,553.7,2388.11,9045.1,47.7,521.45,2388.13,8126.38,8.4328,391,38.73,23.3435,0.542169,0.321343,0.523295,1.0,0.619968,0.318182,0.104864,0.505952,0.588486,0.367647,0.136443,0.41516,0.25,0.457364,0.620409,0.511494,0.416667
1,132,60,16.62,严重,1,0.0032,-0.0001,643.19,1596.06,1405.76,21.61,553.16,2388.17,9044.04,47.56,521.64,2388.16,8128.92,8.4227,393,38.53,23.3186,0.596386,0.545455,0.39686,1.0,0.533011,0.409091,0.100108,0.422619,0.628998,0.411765,0.149551,0.376299,0.416667,0.302326,0.586026,0.683908,0.416667
1,133,59,16.34,严重,1,0.0032,-0.0002,642.45,1592.64,1410.11,21.61,553.82,2388.11,9050.95,47.57,521.23,2388.09,8130.93,8.4604,394,38.95,23.2521,0.373494,0.470896,0.47029,1.0,0.639291,0.318182,0.131114,0.428571,0.541578,0.308824,0.159924,0.521354,0.5,0.627907,0.4942,0.683908,0.333333
1,134,58,16.07,严重,1,-0.0014,0.0,642.85,1583.62,1402.67,21.61,553.2,2388.11,9046.16,47.75,521.52,2388.13,8131.3,8.4293,393,38.68,23.2833,0.493976,0.274253,0.3447,1.0,0.539452,0.318182,0.10962,0.535714,0.603412,0.367647,0.161833,0.401693,0.416667,0.418605,0.537283,0.41954,0.5
1,135,57,15.79,严重,1,-0.0017,0.0001,642.45,1585.55,1406.83,21.61,553.09,2388.14,9050.65,47.34,520.99,2388.12,8129.34,8.4242,392,38.85,23.2744,0.373494,0.316329,0.414922,1.0,0.521739,0.363636,0.129768,0.291667,0.490405,0.352941,0.151718,0.38207,0.333333,0.550388,0.524993,0.402299,0.583333
1,136,56,15.51,严重,1,0.003,-0.0001,642.84,1584.72,1404.39,21.61,554.18,2388.06,9040.89,47.43,521.54,2388.11,8130.43,8.4469,393,38.76,23.1699,0.490964,0.298234,0.373734,1.0,0.697262,0.242424,0.085973,0.345238,0.607676,0.338235,0.157343,0.469411,0.416667,0.48062,0.380696,0.672414,0.416667
1,137,55,15.24,严重,1,-0.0011,0.0,642.43,1594.69,1405.15,21.61,553.39,2388.14,9040.55,47.89,521.63,2388.12,8128.81,8.449,394,38.87,23.2593,0.36747,0.515588,0.386563,1.0,0.570048,0.363636,0.084448,0.619048,0.626866,0.352941,0.148983,0.477491,0.5,0.565891,0.504143,0.436782,0.5
1,138,54,14.96,严重,1,-0.0011,0.0001,642.79,1589.82,1413.34,21.61,552.91,2388.11,9049.64,47.4,521.57,2388.18,8129.67,8.4208,392,39.0,23.3664,0.475904,0.409418,0.524814,1.0,0.492754,0.318182,0.125236,0.327381,0.614072,0.441176,0.153421,0.368988,0.333333,0.666667,0.65203,0.436782,0.583333
1,139,53,14.68,严重,1,-0.0014,0.0005,643.11,1592.28,1412.6,21.61,553.25,2388.06,9044.81,47.67,521.03,2388.15,8124.97,8.4621,394,38.88,23.3422,0.572289,0.463048,0.512323,1.0,0.547504,0.242424,0.103563,0.488095,0.498934,0.397059,0.129167,0.527895,0.5,0.573643,0.618614,0.41954,0.916667
1,140,52,14.4,严重,1,-0.0006,-0.0001,643.05,1590.89,1408.36,21.61,552.15,2388.17,9055.85,47.51,521.27,2388.05,8130.27,8.4397,393,38.82,23.3704,0.554217,0.432745,0.440749,1.0,0.37037,0.409091,0.153101,0.392857,0.550107,0.25,0.156518,0.441708,0.416667,0.527132,0.657553,0.465517,0.416667
1,141,51,14.13,严重,1,-0.0023,0.0005,642.39,1590.02,1415.25,21.61,553.45,2388.13,9050.86,47.49,521.06,2388.16,8120.93,8.4641,394,39.02,23.2382,0.355422,0.413778,0.557056,1.0,0.57971,0.348485,0.13071,0.380952,0.50533,0.411765,0.108319,0.535591,0.5,0.682171,0.475007,0.367816,0.916667
1,142,50,13.85,严重,1,0.0026,0.0002,642.51,1595.29,1413.42,21.61,553.11,2388.1,9046.61,47.59,520.44,2388.18,8124.87,8.4291,392,38.71,23.2816,0.391566,0.528668,0.526165,1.0,0.52496,0.30303,0.11164,0.440476,0.373134,0.441176,0.128651,0.400923,0.333333,0.44186,0.534935,0.649425,0.666667
1,143,49,13.57,严重,1,-0.0005,-0.0003,642.77,1593.1,1404.21,21.61,553.62,2388.13,9050.63,47.52,520.98,2388.11,8126.81,8.4419,393,38.79,23.2305,0.46988,0.480924,0.370695,1.0,0.607085,0.348485,0.129678,0.39881,0.488273,0.338235,0.138662,0.450173,0.416667,0.503876,0.464374,0.471264,0.25
1,144,48,13.3,严重,1,0.0025,-0.0004,643.09,1591.89,1405.76,21.61,553.77,2388.17,9049.33,47.57,521.11,2388.17,8125.47,8.4601,393,38.75,23.2249,0.566265,0.454545,0.39686,1.0,0.63124,0.409091,0.123845,0.428571,0.515991,0.426471,0.131747,0.5202,0.416667,0.472868,0.456642,0.643678,0.166667
1,145,47,13.02,严重,1,-0.0004,-0.0001,642.95,1594.92,1409.63,21.61,553.03,2388.13,9046.92,47.54,521.13,2388.15,8130.91,8.4644,395,38.67,23.149,0.524096,0.520602,0.462188,1.0,0.512077,0.348485,0.113031,0.410714,0.520256,0.397059,0.15982,0.536745,0.583333,0.410853,0.351837,0.477011,0.416667
1,146,46,12.74,严重,1,0.0002,-0.0003,642.72,1586.75,1408.82,21.61,552.6,2388.12,9045.99,47.63,521.13,2388.12,8129.19,8.4312,392,38.69,23.3233,0.454819,0.34249,0.448515,1.0,0.442834,0.333333,0.108858,0.464286,0.520256,0.352941,0.150944,0.409003,0.333333,0.426357,0.592516,0.511494,0.25
1,147,45,12.47,严重,1,0.0047,0.0001,642.25,1594.85,1409.96,21.61,553.09,2388.14,9041.24,47.8,520.92,2388.12,8126.13,8.4428,393,38.77,23.2684,0.313253,0.519076,0.467758,1.0,0.521739,0.363636,0.087544,0.565476,0.47548,0.352941,0.135153,0.453636,0.416667,0.488372,0.516708,0.770115,0.583333
1,148,44,12.19,严重,1,0.001,-0.0004,643.02,1590.03,1411.89,21.61,552.84,2388.16,9040.93,47.49,521.08,2388.15,8124.48,8.4276,392,38.77,23.2498,0.545181,0.413996,0.500338,1.0,0.481481,0.393939,0.086153,0.380952,0.509595,0.397059,0.126638,0.395152,0.333333,0.488372,0.491025,0.557471,0.166667
1,149,43,11.91,严重,1,0.0025,0.0004,642.9,1592.78,1410.7,21.61,552.54,2388.17,9057.24,47.83,521.13,2388.15,8124.34,8.4731,394,38.77,23.2565,0.509036,0.473948,0.48025,1.0,0.433172,0.409091,0.159338,0.583333,0.520256,0.397059,0.125916,0.570219,0.5,0.488372,0.500276,0.643678,0.833333
1,150,42,11.63,严重,1,0.001,-0.0003,643.06,1589.01,1409.22,21.61,553.57,2388.12,9044.76,47.6,520.5,2388.21,8122.99,8.4726,394,38.68,23.2082,0.557229,0.391759,0.455267,1.0,0.599034,0.333333,0.103338,0.446429,0.385928,0.485294,0.118949,0.568295,0.5,0.418605,0.433582,0.557471,0.25
1,151,41,11.36,严重,1,-0.0019,-0.0001,642.82,1592.39,1411.94,21.61,552.41,2388.14,9048.12,47.58,520.94,2388.22,8127.21,8.4612,394,38.56,23.2277,0.48494,0.465446,0.501182,1.0,0.412238,0.363636,0.118415,0.434524,0.479744,0.5,0.140727,0.524432,0.5,0.325581,0.460508,0.390805,0.416667
1,152,40,11.08,严重,1,0.0009,-0.0001,642.67,1598.6,1420.83,21.61,552.62,2388.18,9043.9,47.72,520.39,2388.19,8119.0,8.4572,395,38.77,23.2369,0.439759,0.600828,0.651249,1.0,0.446055,0.424242,0.099479,0.517857,0.362473,0.455882,0.098359,0.509042,0.583333,0.488372,0.473212,0.551724,0.416667
1,153,39,10.8,严重,1,0.0011,-0.0004,642.99,1589.17,1414.56,21.61,552.68,2388.14,9049.43,47.74,520.69,2388.17,8124.14,8.4435,393,38.78,23.1719,0.536145,0.395247,0.545409,1.0,0.455717,0.363636,0.124293,0.529762,0.426439,0.426471,0.124884,0.456329,0.416667,0.496124,0.383458,0.563218,0.166667
1,154,38,10.53,严重,1,-0.0012,0.0,642.81,1597.03,1416.07,21.61,552.57,2388.14,9049.08,47.73,520.72,2388.18,8129.24,8.4794,394,38.82,23.2366,0.481928,0.566601,0.570898,1.0,0.438003,0.363636,0.122723,0.52381,0.432836,0.441176,0.151202,0.594459,0.5,0.527132,0.472798,0.431034,0.5
